label,text,retweet_count
0,"two facts about corona virus no body talks about g mobile networks do not spread covid-19 viruses cannot travel on radio waves/mobile networks. covid-19 is spreading in many countries that do not have g mobile networks. is spread through respiratory droplets when an infected person coughs, sneezes or speaks.covid-19 is spread through respiratory droplets when an infected person coughs, sneezes or speaks. people can also be infected by touching a contaminated surface and then their eyes, mouth or nose.exposing yourself to the sun or to temperatures higher than c degrees does not prevent the coronavirus disease (covid-19)you can catch covid-19, no matter how sunny or hot the weather is. countries with hot weather have reported cases of covid-19. to protect yourself, make sure you clean your hands frequently and thoroughly and avoid touching your eyes, mouth, and nose.",3
0,"covid-19 virus can be transmitted in areas with hot and humid climates the new coronavirus cannot be transmitted through mosquito bites. cold weather and snow cannot kill the new coronavirus. taking a hot bath does not prevent the new coronavirus disease an ultraviolet disinfection lamp kill the new coronavirus? how effective are thermal scanners in detecting people infected with the new coronavirus? are hand dryers effective in killing the new coronavirus? spraying alcohol or chlorine all over your body kill the new coronavirus? do vaccines against pneumonia protect you against the new coronavirus? can regularly rinsing your nose with saline help prevent infection with the new coronavirus? eating garlic help prevent infection with the new coronavirus? does the new coronavirus affect older people, or are younger people also susceptible? are antibiotics effective in preventing and treating the new coronavirus?",2
1,"important- myth to know about coronavirus . spraying chlorine or alcohol on skin kills viruses in the body . everyone with covid-19 dies . cats and dogs spread coronavirus . consuming any meat leads to coronavirus . face masks protect against coronavirus (1/7)6. hand dryers kill coronavirus . rinsing the nose with saline protects against coronavirus . you can protect yourself by gargling bleach . antibiotics kill coronavirus . thermal scanners can diagnose coronavirus . garlic protects against coronaviruses (2/7)12. parcels from china can spread coronavirus . home remedies can cure and protect against covid-19 . you can catch coronavirus from eating chinese food in other country. . you can catch coronavirus from urine and feces (3/7)16. the virus will die off when temperatures rise in the spring . coronavirus is the deadliest virus known to man . flu and pneumonia vaccines protect against covid-19 . the virus originated in a laboratory in china . the outbreak began because people ate bat soup (4/7)21. cow urine can cure coronavirus before you do any stupidity read this myth about coronavirus. don't get panic and don't make other panic. also no need to waste money on things you don't need. mortality rate is only % (5/7)what should we do? - avoid close contact with people who seem sick - try not to touch your eyes, nose, or mouth - stay at home if you are sick - sneeze into a tissue, then throw it in the trash - if there are no tissues to hand, sneeze into the crook of your elbow (6/7)6- wash your hands with soap regularly the tips above might seem simplistic, but during an epidemic, these are the best ways to make a difference. (7/7)",3
0,"g mobile networks do not spread covid-19 as its cant travel via mobile networks. its via respiratory droplets when an infected person coughs, sneezes, speaks or by touching a contaminated surface &amp; then their eyes, mouth or nose etc. coronavirus source: 5g does not cause covid-19! but 5g deployment will increase radiation exposure to all of us and so it will be very harmfull according to many scientists. my tweet is for covid19 myth only, so to clarify that its nothing to do with 5g networks.",0
1,"this powerful cartoon about the charlie hebdo attack is not by banksy wow, her stuff is great!they should not even support those religious fuck you god jesus and those religious boss i don't know : this powerful cartoon is not by banksy it is indeed elegantly powerful.: this powerful cartoon about the charlie hebdo attack is not by banksy goh charliehebdo inknlightit's lucille clerc. rt : this cartoon about the charlie hebdo attack is not banksy",407
0,"/. i think it's extraordinarily risky. i dont think anyone could believe, from the scientific point of view, that this is a wise move. former csa, sir david king, thinks easing lockdown too quickly"" makes the risk of a second wave ""very significant"". . do you think the pm went against the will of his scientists?' this is definitely a political decision. . he points out that lifting lockdown too early doesnt make sense from a scientific or an economic perspective. . alok sharma just told bbc that the govt has met its tests &amp; that we had almost people tested on monday yesterday, said he didnt have the data on how many people had been tested. the uk doesnt have a digital test, trace, isolate system in place. . so what is the logic behind easing lockdown early? could it be the same logic that was behind the decisions not to screen at airports, not to ban public events in march, to delay lockdown etc.? the logic of herdimmunity - of taking it on the chin! no, it's the simple logic that there would be catastrophic economic damage if it continued for much longer.7/. herdimmunity makes sense as an outcome not as a strategy...but on /3, briefed by no.10, wrote: the strategy of the govt is to allow the virus to pass through the entire population so we acquire herd immunity. has this goal really changed? easing it early? are you actually being serious? people have been locked away for three months for gods sake...why not have a discussion about the growing mental health issue in this country because of it? or is it ok for teenagers to kill themselves? you wont reply obviously8/. as well as costing hundreds of thousands of lives, herdimmunity would depend on people developing immunity to covid19, which is not certain. antibodies dont equal immunity &amp; immunity to other human coronaviruses (e.g sars &amp; mers) is only temporary. . the govt deny herdimmunity was ever their strategy. many think it was, until the march when new data emerged. but uk lockdown was intended to prevent the nhs being overwhelmed rather than being part of a full suppression/elimination strategy. . the uk govt isnt all alone. last month, was asked if the us just have to accept the idea that by reopening there will be more death? we have to be warriors. we can't keep our country closed down for years, he replied. covid19 . but the pm doesnt talk of death. instead he tells us cautious optimism is palpable. on feb, he was optimistic too, warning against medically irrational reactions to covid19 that could damage the economy. was this herdimmunity strategy? . now is not the time for blame. its a time for honesty, for transparency and for unity. there are massive decisions facing our country in the coming months. we need sober leadship, responsible journalism &amp; for govt to listen to all our top scientists. herdimmunityscandal yes! not enough have died13/. lack of transparency means little hard proof of herdimmunity plans, but a leaked document shows on /3 faculty contracted with palantir to build nhsx platform - proposed a simulation to assess the impact of targeted herd immunity (an oxymoron). and yet there is still no proof, as far as i'm aware, that having the virus gives you immunity for anything more than a few months. within this context any ""herd immunity"" policy is more like state sanctioned murder, no?14/. if you'd like to find out more about the herdimmunityscandal, check out my long &amp; intersecting threads or visit a new investigative &amp; campaigning platform related scandals include carehomescandal appscandal homecarescandal . govt suspects uk is experiencing daily infections &amp; that r rate might be higher than . leaked /6 covid situation report says ""we cannot preclude r being above in england. it also estimates the daily infections at not . . ""[this document] should be in the public domain. theres nothing in it that justifies secrecy...the fact we have to ask if we can share these things is crazy. its even crazier we might be told no....phe are unable to publish anything [without govt say so]."" source . obtaining information from the govt is hard ministers fail to answer straightforward questions sage minutes are withheld, redacted &amp; posted late on weekends bodies like nhs &amp; phe, don't provide facts to parliamentary committees, let alone to media . today there were another reported deaths from coronavirus. on the day that the uk finally locked down on march, there were uk covid deaths. re: tweet could you tell us whether phe have submitted the document they said they would, months ago? . four months in, &amp; we still dont know the govts objective. ""is the objective still to let coronavirus flow through the population &amp; just to stay within nhs capacity?"" asks. if so, that would explain the deadly herdimmunity strategy! . in april, the govt changed the th test for easing lockdown from ""ensuring any adjustments will not risk a second peak to ""adjustments will not overwhelm the nhs."" when asked why, he said: ""i'm not sure i can tell you"". . that patrick vallance &amp; no minister has been able to tell us why this significant change was made, is extraordinary but unsurprising. but we dont actually need them to explain. the answer is v clear. the govt is pursuing a herdimmunity strategy. . the fact the govt never diverted from the herdimmunity strategy, makes the thinking behind their often inexplicable (in)actions, fall into place. the bewildering multiplicity of scandals are all part of one single scandal: the herdimmunitscandal. . uk isnt alone in attempting a herdimmunity strategy. sweden was open about it &amp; has a covid19 mortality rate x higher than rest of eu with cases rising x faster. us &amp; brazil have a policy of opening the economy. dutch situation echoes uk. . ons figures released today show a slight increase in community transmission &amp; that the downward trend has levelled off. it shows only in are estimated to be infected. ystdy, us had the highest single-day total of new infections. breaking shouldnt read too much into these figures. the study found only positive cases in tests &amp; ons says we ""don't have evidence that the current trend is anything other than flat"". i fear we are not in the ""dance phase"" but rather back on the ""mitigation"" trajectory. . asked by why uk has the highest death rate in the world, suggests it could be to with the weather. ""even things as simple as the weather may have influenced coronavirus has spread, &amp; so may the practices of individual cultures &amp; societies. . asked how many people are be being tested per day, said ystdy we dont have those data. the govt havent released the figures for more than a month. yet ministers seem happy to blurt out big numbers &amp; tell us how well the uk is doing. . italys health minister says told italys pm on /3 that he wants herdimmunity. on / , wrote: the strategy of the govt is to allow the virus to pass through the entire population so that we acquire herd immunity. the govt didnt correct him. the number of suspected coronavirus outbreaks in schools almost doubled last week, new public health england figures show. there number of acute respiratory outbreaks in schools rose from to more outbreaks than were recorded at hospitals. . the uk has moved from th from bottom to th from bottom of a global league in tackling coronavirus. the uk is now th out of nations in the nd study by oxford universitys blavatnik school of govt the study looks at the whos six tests. . this visual shows how, over months from jan, covid19 became more deadly than malaria (bigger killers eg heart disease, stroke etc arent included) covid cases are rising: todays figures m cases k deaths (by tony nickonchur &amp; gavin wood) hardest hit of all g7 nations in the weeks leading up to early june, according to bbc. england fared the worst in europe, just above spain. the research compared -week periods for each nation as the virus hit its peak in each country. . up to % of new cases at local level are missing from the govt data this means that the public - school governors, local businesses, journalists writing about the presence or absence of new outbreaks etc - are being deliberately fed misleading data . it wasnt data protection stopping testing info going to councils. the requirement wasnt in the contract! ""the contract with deloitte doesnt require the company to report positive cases to phe &amp; local authorities."" email to via covers up crime with scandal &amp; covers up malice with incompetence. they want to project an image of being inept, instead of as having a cruel &amp; well-defined plan. on trumps admin. sound familiar? all part of herdimmunityscandal. . failure to publish pillar data (public test results) &amp; then covering it up is a scandal starmer says a week was lost b/c the local authority didnt have the right data claims pillar &amp; data was shared the mayor of leicester only got it on thursday pmqs",2461
0,"developing: police pursuing charliehebdo shooting suspects, helicopters deployed - live feed:",66
0,what is a coronavirus ? lmfaooooo!,0
0,"myth busters: q: are hand dryers effective in killing the new coronovirus? a: no. hand dryers are not effective in killing the -ncov. busters: q: can spraying alcohol or chlorine all over your body kill the new coronavirus? a: no. it will not kill viruses that have already entered your body. covid19 busters: q: can eating garlic help prevent infection with the new coronavirus? a: is a healthy food that may have some antimicrobial properties. there is no evidence from the current outbreak that eating garlic has protected people from coronavirus. covid19 busters: q: how effective are thermal scanners in detecting people infected with the new coronavirus? a: they are effective in detecting people who have developed because of infection. however, they can't detect people who are infected but are not yet sick with fever. wait, what about turmeric?myth busters: q: are antibiotics effective in preventing and treating the new coronavirus? a: no, antibiotics do not work against viruses, only bacteria. -ncov is a virus, therefore antibioticsshouldn't be used as a means of prevention or treatment. covid19 busters: q: does the new coronavirus affect older people, or younger people also susceptible? a: people of all ages can be infected by the new coronavirus. older people &amp; people with pre-existing med. conditions (like asthma, diabetes) appear more vulnerable. covid19 : the new coronavirus cannot be transmitted through mosquito bites the new coronavirus is a respiratory virus which spread primarily through droplets generated when an infected person coughs or sneezesor through droplets of saliva or discharge from nose. covid19 &amp; a: covid19 who can catch the -ncov virus? people living or travelling in an area where the -ncov is circulating may be at risk of infection. coronavirus &amp; a: coivd19 how dangerous is the -ncov? as with other respiratory illnesses, infection with -ncov can cause mild symptoms like a runny nose, sore throat, cough &amp; fever. it can be severe for some &amp; can lead to pneumonia or breathing difficulties. coronavirus &amp; a: coivd19 can -ncov be caught from a person who presents no symptoms? according to the recent reports, it may be possible that people infected with -ncov may be infectious before showing significant symptoms. &amp; a: coivd19 can the -ncov be transmitted from person to person? yes, the -ncov causes respiratory disease and can be transmitted from person to person, usually after close contact with an infected patient. coronavirus about the new coronavirus? stay healthy while travelling! avoid close contact with people suffering from fever &amp; cough frequently clean your hands avoid touching eyesnose or mouth covid19 buster: q: is wearing rubber gloves while out in public effective in preventing the new coronavirus infection? a: no. regularly washing your bare hands offers more protection against catching covid19 than wearing rubber gloves. : covid-19 virus can be transmitted in areas with hot &amp; humid climates. from the evidence so far, the coronavirus can be transmitted in all areas, including areas with hot&amp; humid weather. adopt protective measures if you live in or travel to an area reporting covid19 calls for urgent, aggressive actions to combat covid-19, as cases soar in south-east asia region. covid19 coronavirus ready to fight covid19: be informed be prepared be smart be safe coronavirus ready to fight covid19: be supportive be careful be alert be kind coronavirus are some simple measures that you can adopt to prevent the spread of coronavirus: follow the golden rule. wash your hands frequently with soap and water or use alcohol-based hand rub stay tuned for more.... covid-19 are some simple measures that you can adopt to prevent the spread of coronavirus: when coughing or sneezing discard the spoiled tissue immediately into a closed bin covid-19 are some simple measures that you can adopt to prevent the spread of coronavirus: when coughing and sneezing cover your mouthand nosewith flexed elbow or tissue covid-19 by maintaining distance you can help combat coronavirus stay a meter away from anyone who's coughing, sneezing or has fever covid19 seek immediate medical care if you have fever coughor are experiencing breathing difficulties let's work together in combating coronavirus covid19 at homeor at a public placeavoid touching your eyes, nose and mouth let us all work together in combating covid19 coronavirus is a infectious disease caused by a newly discovered coronoavirus the best way to prevent &amp; slow down transmission is be well informed about the covid19 virus. here are some q&amp;as to help in combating this disease: does sunlight kill the new coronavirus? answer only dry cough is the symptom of covid19. if i have a runny nose or sputum, i do not have covid-19. is this correct? a: no, this is not correct. some patients with covid-19 do show a runny noseor a sputum as symptoms. coronavirus am i likely to get covid19 if i swim in a swimming pool? a: swimming in a well-maintained, properly chlorinated pool is safe. however, it is advisable to stay away from all crowded areas including crowded swimming pools. coronavirus does lemon &amp; turmeric prevent covid19? a: there is no scientific evidence that lemon/turmericprevents covid-19. in general, however, who recommends consuming adequate fruit and vegetable as part of a healthy diet. coronavirus spread has not been reported for covid-19 coronavirus. chinese authorities reported possibility of aerosol transmission in a relatively closed environment with prolonged exposure like icus &amp; ccus in hospitals, but more epid data analysis is needed to understand this.6 does drinking lots of water every minutes flush out the new coronavirus &amp; protects against covid19? a: there is no evidence that drinking lots of water flushes out the new coronavirus. however, for good health, it is recommended to have adequate water covid19 eating chicken causes the spread of the new coronavirus? a: eating hygienically prepared and well-cooked chickenis safe and does not cause the spread of the new coronavirus. covid19 covid19 can newspapers carry the new coronavirus? a: newspapers which are touched by a person with covid19 may carry the virus for sometime. however, the risk of being infected from a newspaper is low. this is because transmission of virus depends on may factors.",3188
0,"the virus is so new and different that it needs its own vaccine. researchers are trying to develop a vaccine against -ncov. although these vaccines are not effective against -ncov, vaccination against respiratory illnesses is highly recommended to protect your health. the new coronavirus affect older people, or are younger people also susceptible? people of all ages can be infected by the new coronavirus (2019-ncov). older people, and people with pre-existing medical conditions (such as asthma, diabetes, heart disease) appear tobe more vulnerable to becoming severely ill with the virus. who advises people of all ages to take steps to protect themselves from the virus, for example by following good hand hygiene and good respiratory hygiene. antibiotics effective in preventing and treating the new coronavirus? no, antibiotics do not work against viruses, only bacteria. the new coronavirus (2019-ncov) is a virus and, therefore, antibiotics should not be used as a means of prevention or treatment.however, if you are hospitalized for the -ncov, you may receive antibiotics because bacterial co-infection is possible. there any specific medicines to prevent or treat the new coronavirus? to date, there is no specific medicine recommended to prevent or treat the new coronavirus (2019-ncov). however, those infected with the virus should receive appropriate care to relieve and treatsymptoms, and those with severe illness should receive optimized supportive care. some specific treatments are under investigation, and will be tested through clinical trials. who is helping to accelerate research and development efforts with a range or partners.",0
0,"according to who: covid-19 is not transmitted through houseflies to date, there is no evidence or information to suggest that the covid-19 virus transmitted through houseflies.the virus that cause covid-19 spreads primarily through droplets generated when an infected person coughs, sneezes or speaks. you can also become infected by touching a contaminated surface and then touching your eyes, nose or mouth before washing your hands. to protect yourself,keep at least -metre distance from others and disinfect frequently-touched surfaces. clean your hands thoroughly and often and avoid touching your eyes, mouth and nose. covid19 awarenesscampaign awareness pandemic stayhome staysafe",0
0,"breaking news: pope francis encounter with kim davis wasnt an endorsement of her views, the vatican says. this is breaking news? damage control, but the damage is done. very disappointed. it shouldn't have happened at all. ""i forsay character lies"" good digginns the fastest land acts were the break throughs of clean spirit sure. he just chose her at random. could have been you or me. then why did he feel the need to meet with her?. the meeting was unfortunate nonetheless. why did even give her the time of day? did he also meet with ? --a new spin; to stay politically correct, i suppose. prior reports have him supporting her bigoted actions. like catholic church. this is why 'religiosity' sucks! they can't just take a stand. they have to play to the gallery. why did he include veiled follow up remarks during flight home? figured that, the douchebag pope wouldn't actually follow the bible, its not to his liking. backtracking bullshit this morning! liar. coward. hypocrite. they are saying the meeting wasn't private, she was in a group of people and the pope was not aware of her situation. ummm. and it appears not to be much of an encounter. davis with the warhol clock running down... doesn't matter. that minute meeting pissed away his credibility with damn near everyone who isn't a against this non-issue. tactician. if the wh were spinning this damage control they would've said kim davis was needing counsel about entering into her th marriage. slap in face to gays. yea, right. apparently once you're sufficiently holy it's totes ok to be wildly dishonest ok to endorse religious beliefs; not ok to wield beliefs to support punishment of non believers! who cares iam sick if this kim davis woman getting attention ... yes i respect her belief but move on. to be clear, pope francis did not have spiritual relations with that woman. bigger slap to the catholics! could'nt he find any doing god's work? he chose to bless born again before catholic, sad! kim davis appears to have exploited people her entire life.she apparently thrives off of hurting people, even your idea of what is important and is breaking news is really off. not trending. i have doubt with this pope .. i don't know, very confusing pope ever !",310
1,"if you were going to make up mocking, parody screenshots of fox news shows, theyd look exactly like these. my neighbor, a committed trumper, told me the cornoravirus [covid-19] is just like the flu; nothing to worry about. trump and his enablers have deluded millions of our fellow americans. dumptrump2020 two more friends, trumpers both, just told me thats its just like the flu and told me to stop with the fear mongering.",1325
0,"i'm curious...can you provide proof that masks don't work? as mentioned, medical professionals can and do wear them for hours. so if you're having surgery, you'd be ok with the doctor not wearing a mask while standing over your open, susceptible body? god forbid he sneezes. research!!! conclusion: the study suggests that community mask use by well people could be beneficial, particularly for covid-19, where transmission may be pre-symptomatic. cool, good thing surgical and cloths masks dont cause significant hypoxia! the prolonged use of medical masks when properly worn, does not cause co2 intoxication nor oxygen deficiency.",0
0,that's just plain not true. we're not declining as a whole around the country but are holding fairly steady as some states improve but others get worse. and i notice you conveniently ignored all of the data i shared providing context to your first graph. i didnt ignore anything. arguing on social media solves nothing. youll have your opinion no matter what i share. the fact of the matter is the general population of to that is relatively healthy is going to need to be exposed to covid. its called developing heard immunity. hiding in your house from the virus like its a cat burglar does not work. im not saying not to wear your mask. this is false. the vaccine will create immunity as they have for other communicable diseases. there is no need to risk peoples lives until the vaccine because you dont like a mask. what is the goal of a vaccine? you guessed it. herd immunity! not everyone can take a vaccine. people used to have measle and chicken pox parties to get it over with. im not saying covid is the same disease but this idea you have to hide until theres a vaccine is moronic youd rather knowingly let people die to achieve a goal that we will achieve in months without the unnecessary deaths... wait for it... so you dont have to wear a piece of cloth over your mouth sometimes... bless your heart. good bye,0
0,"what is a novel coronavirus? a novel coronavirus is a new coronavirus that hasn't been previously identified. the virus causing coronavirus disease (covid-19) isn't the same as thecoronaviruses that commonly circulate among humans&amp; cause mild illness like the common cold.a diagnosis with coronavirus e, nl63, oc43, or hku1 is not the same as a covid-19 diagnosis. patients with covid-19 will be evaluated and cared for differently than patients with common coronavirus diagnosis.",2
0,"confirmed: pepsico is making a doritos-flavored mountain dew called ""dewitos"" jesuswhat rt : pepsico is making a doritos-flavored mountain dew called ""dewitos"" : confirmed: pepsico's making doritos-flavored mountain dew called ""dewitos"" ewww! gag dewitos you are a liar. please, for the love of all that is holy, please be a liar.: the end is nigh rt confirmed: pepsico is making a doritos-flavored mountain dew called ""dewitos"" ewwwitos good lord, do we really need this?? i don't want to live in this world anymore. oppression was bad enough. but this? not only did i just throw up a little in my mouth, but i'm guessing that it tastes better than dewitos. allahu akbar. i choose to believe this is a lie.: confirmed: pepsico is making a doritos-flavored mountain dew called ""dewitos"" must say its better than last attempts to make flavored mountain dew, calling it ""devitos"" sounds repulsive but that name is kind of awesome. why don't they just deal crack and quit bs'ing?no. just no. mt pepsico is making doritos-flavored mountain dew called ""dewitos"" bleurghhhh that's got to be extremely healthy. i can't possibly see how this can end badly. spew the dew. i hate to say it, but the way it looks in the photos resembles another kind of sample. it's never too soon. because the original flavor wasn't bad enough.nasty. mt : confirmed: pepsico is making a doritos-flavored mountain dew ... hard to find a regular beer anymore but i don't drink em anyway.drunkpepsi nasty mt pepsico is making doritos-flavored mntn dew called ""dewitos"" : confirmed: pepsico is making a doritos-flavored mountain dew called ""dewitos"" grossrt: confirmed: pepsico is making a doritos-flavored mountain dew called ""dewitos"" breaking news: when twitter jokes go bad, cnbc financial analyst placed on no fly list and terrorist watch list this made me throw up in my mouth... and then pepsico sued me for stealing and self-distributing the taste of dewitos. fine more for me the moon is made of doritos loco dew green cheese, i believe.time to find a new planet. mt : pepsi is making a doritos flavored md called dewitos : confirmed: pepsico is making a doritos-flavored mountain dew called ""dewitos"" long last rt : pepsico is making a doritos-flavored mountain dew called dewitos doritos should develop a mountain dew flavored chip to close the circle.would totally drink that...: confirmed: pepsico is making a doritos-flavored mountain dew called dewitos"" rt: confirmed: pepsico is making a doritos-flavored mountain dew called ""dewitos"" not your best humor will it try to capture the chips' ability to leave the roof of your mouth ragged and raw? why? chill out manfound something worse than psu-iu mt : pepsi making a doritos-flavored mountain dew : confirmed: pepsico is making a doritos-flavored mountain dew called ""dewitos"" nasty rt:confirmed: pepsico is making a doritos-flavored mountain dew called ""dewitos"" that's fucking disgusting who wants that? i mean, i've put together muddled pitches in the past, but somebody must think they can sell it really!! that's so .... join isis, or is it isil, or is it is... you know what i mean eewww,,,how's about nopeitos instead : pepsi making doritos-flav mntn dew named ""dewitos"" hell naw i bet the shits gross it should really be called dordrinkos, an opportunity missed.: confirmed: pepsico is making a doritos-flavored mountain dew called ""dewitos"" code mane for project ""vomuke"".no rt confirmed: pepsico is making a doritos-flavored mountain dew called ""dewitos"" : confirmed: pepsico is making a doritos-flavored mountain dew called ""dewitos"" i think i just threw up a little.so grody rt confirmed: pepsico is making a doritos-flavored mountain dew called ""dewitos"" nope you're now on an nsa watchlist... next, hot wing flavor ""chicken dew"" exclusively at bw3's nope. nope. nope. what's next, green ketchup?: confirmed: pepsico is making a doritos-flavored mountain dew called ""dewitos"" . : confirmed: pepsi is making a doritos-flavored mountain dew pepsico making doritos-flav mtndewewitos yuck healthhallofshame i just threw up in my mouth a little.gross rt : pepsico is making a doritos-flavored mountain dew called ""dewitos"" : pepsico making doritos-flavored mountain dew called ""dewitos"" &gt;&gt;no. just no. check it there is no god! idiocracy foodthat sounds disgusting. : pepsico is making a doritos-flavored mountain dew i thought so too, and i totally want to try it! that sounds grim. so glad modern science is benefiting those who deserve luxuries the most- snack-munching teenagers.: confirmed: pepsico is making a doritos-flavored mountain dew called ""dewitos"" : confirmed: pepsico is making a doritos-flavored mountain dew called ""dewitos"" : confirmed: pepsico is making a doritos-flavored mountain dew called ""dewitos"" mlg what the fuck...",188
0,"can an ultraviolet disinfection lamp kill the new coronavirus? it safe to receive a letter or a package from china? pets at home spread the new coronavirus (2019-ncov)? vaccines against pneumonia protect you against the new coronavirus? regularly rinsing your nose with saline help prevent infection with the new coronavirus? eating garlic help prevent infection with the new coronavirus? putting on sesame oil block the new coronavirus from entering the body? the new coronavirus affect older people, or are younger people also susceptible? antibiotics effective in preventing and treating the new coronavirus? there any specific medicines to prevent or treat the new coronavirus?",0
1,"president obamas daughter wears a pro era t-shirt: why is this news aye b imma be president so im tryna cuff what's her insta ? is this you? id smash her: president obamas daughter wears a pro era t-shirt: devil worshipwho tf cares?? seriously. : president obamas daughter wears a pro era t-shirt: : president obamas daughter wears a pro era t-shirt: young flame : president obamas daughter wears a pro era t-shirt: i already seen this!: president obamas daughter wears a pro era t-shirt: wow : president obamas daughter wears a pro era t-shirt: lol bro its a hip hop news site i could understand if cnn was posting this: president obamas daughter wears a pro era t-shirt: .... oh god did you mean: tybzi? you look extremely alikecouldn't bother to use her name, huh? : pres obamas daughter wears a pro era t-shirt: it really is so you can stop with that: president obamas daughter wears a pro era t-shirt: tigggghhhtttt: president obamas daughter wears a pro era t-shirt: nigga we made itomg: nah dog. niggas still don't give a fuck. its so irrelevant to hip hop.: president obamas daughter wears a pro era t-shirt: i don't think this that big of news tbh: president obamas daughter wears a pro era t-shirt: : president obamas daughter wears a pro era t-shirt: cool hahahah she a g for that: president obamas daughter wears a pro era t-shirt: : president obamas daughter wears a pro era t-shirt: beast coast ft obamaso? : president obamas daughter wears a pro era t-shirt: beast coast cause the group raps about corruption in government i don't know how i feel about this, extreme happiness but she's part of the system man the breachwho cares??? : president obamas daughter wears a pro era t-shirt: : president obamas daughter wears a pro era t-shirt: ayyeee: president obamas daughter wears a pro era t-shirt: yes malia!!!: president obamas daughter wears a pro era t-shirt: ok....: president obamas daughter wears a pro era t-shirt: hell yeah that's what's up rt : president obamas daughter wears a pro era t-shirt: : president obamas daughter wears a pro era t-shirt: people go crazy over anything ok ...................... : president obamas daughter wears a pro era t-shirt: : president obamas daughter wears a pro era t-shirt: she live asf: ok ............. : president obamas daughter wears a pro era t-shirt: right!: president obamas daughter wears a pro era t-shirt: pe the movement!: president obamas daughter wears a pro era t-shirt: : president obamas daughter wears a pro era t-shirt: : president obamas daughter wears a pro era t-shirt: this. because . it's obama's daughter . xxl is a hip hop website: president obamas daughter wears a pro era t-shirt: : president obamas daughter wears a pro era t-shirt: oh my god: president obamas daughter wears a pro era t-shirt: : president obamas daughter wears a pro era t-shirt: like potential raising the frequency in the music here is further proof knowwhattimeitispeople gamehasbegun hiphop actually it's news to rap/hip hop. hence why it's in xxl. youth league! : president obamas daughter wears a pro era t-shirt: ok......pe. : president obamas daughter wears a pro era t-shirt: : president obamas daughter wears a pro era t-shirt: this caught me off guard. rt : president obamas daughter wears a pro era t-shirt: ? your point is? rt: president obamas daughter wears a pro era t-shirt: : president obamas daughter wears a pro era t-shirt: bae : president obamas daughter wears a pro era t-shirt: fuck yaaaaaasss 47: president obamas daughter wears a pro era t-shirt: knows her pops is a puppet: president obamas daughter wears a pro era t-shirt: she's so pretty omg exactly!!: president obamas daughter wears a pro era t-shirt: lmaowow she knows good music : president obamas daughter wears a pro era t-shirt: : president obamas daughter wears a pro era t-shirt: dopeness. pro era taking over : president obamas daughter wears a pro era t-shirt: why is this news: president obamas daughter wears a pro era t-shirt: aint too badwho cares rt : president obamas daughter wears a pro era t-shirt: right : president obamas daughter wears a pro era t-shirt: real af: president obamas daughter wears a pro era t-shirt: das big big promo: president obamas daughter wears a pro era t-shirt: : president obamas daughter wears a pro era t-shirt: why is this you : president obamas daughter wears a pro era t-shirt: : president obamas daughter wears a pro era t-shirt: how is this news worthy? lolomg. that's so crazy. rt : president obamas daughter wears a pro era t-shirt: uh oh!: president obamas daughter wears a pro era t-shirt: *malia obama rare: president obamas daughter wears a pro era t-shirt: legendary : president obamas daughter wears a pro era t-shirt: she got barack jammin that joey: president obamas daughter wears a heshbandz t-shirt: is this news? rt : president obamas daughter wears a pro era t-shirt: so gorg rt : president obamas daughter wears a pro era t-shirt: : president obamas daughter wears a pro era t-shirt: that's dope i saw this she so sick: president obamas daughter wears a pro era t-shirt: ask iza if she saw it lmfaoo good idea she probably did : president obamas daughter wears a pro era t-shirt: she is so wifey: president obamas daughter wears a pro era t-shirt: future toy: president obamas daughter wears a pro era t-shirt: : president obamas daughter wears a pro era t-shirt: and????: president obamas daughter wears a pro era t-shirt: this makes me very happy. word to mum: president obamas daughter wears a pro era t-shirt: rt: president obamas daughter wears a pro era t-shirt: : president obamas daughter wears a pro era t-shirt: looks like a future supermodel: president obamas daughter wears a pro era t-shirt: noooooo i've had like people send me this: president obamas daughter wears a pro era t-shirt: thought this was : president obamas daughter wears a pro era t-shirt: lol: president obamas daughter wears a pro era t-shirt: how sick lol eye see you lil obama.: president obamas daughter wears a pro era t-shirt: really : president obamas daughter wears a pro era t-shirt: malia know wassup : president obamas daughter wears a pro era t-shirt: why this matter to yal ??or anyonethis a big deal??? : president obamas daughter wears a pro era t-shirt: we give a flying fuck why again? lol: president obamas daughter wears a pro era t-shirt: jheeeeze: president obamas daughter wears a pro era t-shirt: seen!!! she cute thou': president obamas daughter wears a pro era t-shirt: she knows!!dope : president obamas daughter wears a pro era t-shirt: : president obamas daughter wears a pro era t-shirt: dsls: president obamas daughter wears a pro era t-shirt: dope af is this real?? like how we know that's def her prettyshockednice : president obamas daughter wears a pro era t-shirt: : president obamas daughter wears a pro era t-shirt: fuck with her now rt: president obamas daughter wears a pro era t-shirt: uma foto normal de uma garota.. ela esta tima... listing her as pres. obama's daughter brings in more page views than listing her name (which i don't even know)..mauuuud!!!! : president obamas daughter wears a pro era t-shirt: : rt : president obamas daughter wears a pro era t-shirt:",2913
